entry_time,exit_time,type,entry,sl,tp,exit,profit,r_multiple,reason_for_exit,stoch_k,stoch_d,adx,atr,swing_low,swing_high
2025-11-18 16:45:00+00:00,2025-11-19 00:15:00+00:00,SELL,93330.56,93908.38134139348,92174.91731721302,92174.91731721302,1.7738699237295548,1.7738699237295548,TP,75.576137418756,83.9511999048692,28.470746568538367,361.8567069674173,93304.36,93836.01
2025-11-24 02:35:00+00:00,2025-11-24 10:25:00+00:00,SELL,87335.84,88118.06988210086,85771.38023579828,85771.38023579828,1.843690226111517,1.843690226111517,TP,77.09984231723358,88.18999370591699,25.779091482468534,293.14941050428433,87275.64,88059.44
2025-11-25 08:25:00+00:00,2025-11-25 08:45:00+00:00,BUY,87503.54,87272.7848259633,87965.05034807338,87272.7848259633,-1.5308871470007488,-1.5308871470007488,SL,22.636563906436834,18.69949178257436,31.015453691946636,136.0758701834981,87300.0,87606.57
2025-11-25 19:50:00+00:00,2025-11-25 22:55:00+00:00,BUY,86649.96,86135.97664376286,87677.9267124743,87677.9267124743,1.7639807932924034,1.7639807932924034,TP,23.102410560481346,16.388900664873958,34.707649021765114,232.56678118570704,86182.49,86693.7
2025-11-26 04:30:00+00:00,2025-11-26 07:55:00+00:00,BUY,87242.11,86879.4002679769,87967.5294640462,87967.5294640462,1.663259782640124,1.663259782640124,TP,21.40519384498475,12.045834323747819,25.692033025444765,152.94866011549487,86909.99,87250.0
2025-11-28 00:30:00+00:00,2025-11-28 01:05:00+00:00,BUY,91232.01,91049.70260311442,91596.62479377115,91049.70260311442,-1.7006013808653426,-1.7006013808653426,SL,26.934518731047373,17.801638774563383,26.66959228555232,112.98698442794543,91072.3,91295.99
2025-11-28 05:05:00+00:00,2025-11-28 05:10:00+00:00,SELL,91316.85,91503.54801056055,90943.45397887891,91503.54801056055,-1.6847613941688988,-1.6847613941688988,SL,74.00442514154824,82.48887088123313,35.8117834498468,86.29005280281856,91316.85,91486.29
2025-11-28 08:15:00+00:00,2025-11-28 08:50:00+00:00,BUY,91125.77,90844.10707111124,91689.09585777753,91689.09585777753,1.547061168101453,1.547061168101453,TP,26.82251205663732,17.885403205422595,23.965981635213854,116.61464444377657,90867.43,91241.26
2025-12-02 21:00:00+00:00,2025-12-02 22:00:00+00:00,BUY,91026.66,90672.3437506946,91735.2924986108,91735.2924986108,1.6403288749815208,1.6403288749815208,TP,16.879520775518255,13.415810778447508,35.657104190636694,242.63124652697434,90720.87,91175.86
2025-12-04 03:20:00+00:00,2025-12-04 13:00:00+00:00,SELL,93657.14,94119.99370152797,92731.43259694405,92731.43259694405,1.7167139518013,1.7167139518013,TP,65.6271282981587,79.79493505477244,34.69438283440669,199.96850763987482,93652.39,94080.0
2025-12-05 07:45:00+00:00,2025-12-05 08:40:00+00:00,SELL,92311.39,92516.73738338791,91900.69523322418,91900.69523322418,1.370647222926297,1.370647222926297,TP,75.4174658145518,83.18039738611178,27.157931766190103,96.1369169395725,92296.01,92497.51
2025-12-06 03:30:00+00:00,2025-12-06 14:15:00+00:00,SELL,89555.46,89827.50902904,89011.36194192003,89827.50902904,-1.460864148063436,-1.460864148063436,SL,71.91696835863418,82.8039296685452,26.944170937600887,105.39514520000047,89546.0,89806.43
2025-12-08 11:05:00+00:00,2025-12-08 13:20:00+00:00,SELL,92019.96,92242.43749460937,91575.00501078127,91575.00501078127,1.4209394337786847,1.4209394337786847,TP,69.6536284055308,81.61182267048632,35.5816279198479,102.18747304684025,91989.15,92222.0
2025-12-09 08:35:00+00:00,2025-12-09 10:05:00+00:00,SELL,90440.01,90619.23365995941,90081.56268008116,90081.56268008116,1.2935306977400756,1.2935306977400756,TP,68.8136069138762,83.28282260451816,34.77988949050725,96.21829979703784,90422.0,90599.99
2025-12-09 13:05:00+00:00,2025-12-09 13:25:00+00:00,SELL,90499.05,90684.63936133088,90127.87127733826,90684.63936133088,-1.682682827784072,-1.682682827784072,SL,69.42874158228503,80.68103252824073,25.696996231557552,100.34680665434963,90497.16,90664.57
